scorer,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000,DLC_resnet50_pupil-trackingMar26shuffle1_500000
bodyparts,north,north,north,east,east,east,south,south,south,west,west,west
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
2310,103.26615142822266,45.98752975463867,1.0,176.08409118652344,57.519466400146484,1.0,161.50514221191406,130.88839721679688,1.0,106.22501373291016,123.16429901123047,1.0
2311,104.31000518798828,45.6588249206543,0.9999998807907104,176.22193908691406,59.00107955932617,1.0,159.34300231933594,132.04367065429688,1.0,105.8892593383789,122.41773223876953,1.0
2312,103.05847930908203,46.17572021484375,1.0,175.95440673828125,57.309757232666016,1.0,161.12994384765625,131.26654052734375,1.0,105.98445892333984,122.69864654541016,1.0
2313,103.88385009765625,45.76457977294922,0.9999998807907104,176.2687530517578,58.608543395996094,1.0,159.8667755126953,131.891357421875,1.0,106.28369140625,122.76050567626953,1.0
2314,104.12086486816406,45.6456413269043,1.0,177.0165252685547,57.766746520996094,1.0,161.68994140625,130.90940856933594,1.0,106.34501647949219,122.51055908203125,1.0
2315,103.63846588134766,46.38045883178711,0.9999998807907104,176.8163299560547,57.5424690246582,1.0,161.9727020263672,131.46774291992188,1.0,106.68403625488281,123.20053100585938,1.0
2316,102.4190673828125,46.490135192871094,1.0,176.660400390625,58.018768310546875,1.0,161.2982177734375,131.3059844970703,1.0,106.62975311279297,123.36480712890625,1.0
2317,102.45409393310547,46.21603012084961,1.0,176.5675048828125,58.3885383605957,1.0,160.5582733154297,130.89573669433594,1.0,105.69367218017578,122.60201263427734,1.0
2318,103.4538803100586,45.875118255615234,1.0,176.7694854736328,58.039146423339844,1.0,161.61073303222656,130.51797485351562,1.0,106.32666015625,122.42689514160156,1.0
2319,103.30809020996094,46.29540252685547,1.0,176.71292114257812,57.56620788574219,1.0,161.86717224121094,130.46658325195312,1.0,106.52428436279297,122.6167984008789,1.0
2320,103.67058563232422,45.86845397949219,0.9999998807907104,176.82424926757812,58.674522399902344,1.0,160.2493896484375,130.7926788330078,1.0,105.88565063476562,121.56220245361328,1.0
2321,104.0452880859375,45.659706115722656,1.0,177.0174560546875,57.30789566040039,1.0,162.2344207763672,130.0387725830078,1.0,106.58284759521484,121.80281066894531,1.0
2322,104.99935913085938,45.63557815551758,0.9999998807907104,176.94903564453125,57.44942855834961,1.0,162.51559448242188,130.1602020263672,1.0,106.40326690673828,121.53364562988281,1.0
2323,103.75875091552734,45.351932525634766,1.0,176.1018524169922,58.87254333496094,1.0,160.41006469726562,130.90330505371094,1.0,106.31268310546875,121.58914947509766,1.0
2324,105.58345031738281,43.897098541259766,0.9999998807907104,177.0131378173828,58.48807144165039,1.0,159.3821258544922,130.97952270507812,1.0,105.8646240234375,121.25341033935547,1.0
2325,103.129150390625,45.18795394897461,1.0,176.2831573486328,57.465858459472656,1.0,161.03860473632812,130.2032012939453,1.0,106.08324432373047,122.20923614501953,1.0
2326,103.7353515625,44.97286605834961,1.0,176.42213439941406,57.664180755615234,1.0,160.27789306640625,131.0110321044922,0.9999998807907104,106.1036376953125,122.23796844482422,1.0
2327,103.83729553222656,44.5916748046875,1.0,176.56105041503906,57.68421936035156,1.0,159.81051635742188,131.2218780517578,0.9999998807907104,105.73783874511719,121.98808288574219,1.0
2328,105.00999450683594,44.135101318359375,0.9999998807907104,176.00283813476562,57.96957778930664,1.0,159.82730102539062,131.1029510498047,0.9999998807907104,105.96675109863281,121.78743743896484,1.0
2329,102.31204986572266,46.565025329589844,1.0,175.5100860595703,57.7501220703125,0.9999998807907104,161.99749755859375,130.68856811523438,1.0,106.43318939208984,123.39495086669922,1.0
2330,102.73993682861328,45.82249069213867,1.0,175.57534790039062,59.161895751953125,1.0,160.22891235351562,131.09262084960938,1.0,105.74974822998047,122.08296203613281,1.0
2331,102.56053161621094,45.99502944946289,1.0,175.42893981933594,58.42948913574219,0.9999998807907104,161.1886444091797,130.89666748046875,1.0,105.9782943725586,123.06231689453125,1.0
2332,103.33695220947266,46.210994720458984,1.0,175.93614196777344,57.79173278808594,1.0,161.23056030273438,131.16795349121094,1.0,106.0238037109375,123.20795440673828,1.0
2333,103.95580291748047,45.259674072265625,0.9999998807907104,175.4071502685547,58.46421432495117,1.0,160.40029907226562,131.02845764160156,1.0,105.70358276367188,122.03097534179688,1.0
2334,103.60528564453125,45.529457092285156,1.0,175.86782836914062,58.94621658325195,1.0,160.5822296142578,130.9352569580078,1.0,105.74297332763672,122.14083862304688,1.0
2335,103.08084869384766,46.033241271972656,1.0,175.42210388183594,59.24800109863281,1.0,159.79446411132812,131.273681640625,0.9999998807907104,105.92560577392578,122.86743927001953,1.0
2336,103.20648193359375,45.96080017089844,1.0,175.5845184326172,59.00997543334961,1.0,160.48129272460938,130.86929321289062,1.0,106.04829406738281,122.517333984375,1.0
2337,103.6685791015625,45.662288665771484,1.0,175.72911071777344,57.82154846191406,1.0,161.09161376953125,130.07632446289062,0.9999998807907104,106.49651336669922,122.33351135253906,1.0
2338,104.69493103027344,44.763465881347656,0.9999998807907104,175.73101806640625,59.043949127197266,1.0,159.45758056640625,130.70252990722656,1.0,106.3775634765625,121.91339111328125,1.0
2339,104.24310302734375,45.1226921081543,0.9999998807907104,175.54458618164062,59.26585006713867,1.0,160.1479034423828,130.03611755371094,1.0,106.53082275390625,121.83995819091797,1.0
2340,103.88326263427734,45.3050651550293,0.9999998807907104,175.2155303955078,58.615875244140625,1.0,160.3452911376953,129.68533325195312,1.0,106.21092224121094,121.5295181274414,1.0
2341,104.91705322265625,45.12653732299805,0.9999998807907104,175.6021728515625,59.31141662597656,1.0,159.31117248535156,130.60121154785156,1.0,106.09435272216797,121.21260833740234,1.0
2342,104.42652893066406,45.91244888305664,0.9999998807907104,175.49679565429688,59.137351989746094,1.0,160.62551879882812,130.2673797607422,1.0,106.47017669677734,121.78269958496094,1.0
2343,104.97914123535156,45.42845153808594,1.0,176.47222900390625,58.210540771484375,1.0,161.9769744873047,129.87831115722656,1.0,106.81409454345703,121.92234802246094,1.0
2344,105.33702850341797,45.14426803588867,0.9999998807907104,176.51397705078125,58.56538009643555,1.0,160.02548217773438,130.50938415527344,1.0,106.22596740722656,121.05049896240234,1.0
2345,104.6534194946289,45.73855209350586,0.9999998807907104,175.66806030273438,58.798858642578125,1.0,160.2682647705078,130.1203155517578,1.0,105.53656005859375,121.26080322265625,1.0
2346,104.12088775634766,45.40775680541992,0.9999998807907104,175.83718872070312,58.88547897338867,1.0,159.90676879882812,129.7916717529297,1.0,105.54136657714844,121.63375091552734,1.0
2347,104.38970184326172,44.56389236450195,0.9999998807907104,176.36253356933594,57.63829040527344,1.0,159.97705078125,129.45217895507812,0.9999998807907104,105.82459259033203,121.32905578613281,1.0
2348,104.98512268066406,43.71599197387695,1.0,176.6263427734375,57.54537582397461,1.0,160.0850372314453,129.32867431640625,0.9999998807907104,106.3246078491211,121.36490631103516,1.0
2349,104.53714752197266,43.346588134765625,0.9999998807907104,176.38027954101562,57.515594482421875,1.0,159.8235321044922,129.5342254638672,0.9999998807907104,106.12977600097656,121.1668472290039,1.0
2350,104.99110412597656,43.0832405090332,1.0,176.4648895263672,56.788177490234375,1.0,160.5836181640625,129.11460876464844,0.9999998807907104,106.38697814941406,120.81543731689453,1.0
2351,103.78577423095703,43.99640655517578,1.0,176.2877655029297,57.403465270996094,1.0,160.28662109375,129.37014770507812,1.0,106.7053451538086,121.66753387451172,1.0
2352,102.70133972167969,44.1937370300293,1.0,175.7556610107422,58.997859954833984,1.0,159.6090087890625,129.82594299316406,1.0,106.20955657958984,121.77545166015625,1.0
2353,102.92496490478516,44.548316955566406,1.0,175.7439422607422,59.24285125732422,1.0,159.32923889160156,130.05862426757812,1.0,105.78008270263672,121.63002014160156,1.0
2354,102.85860443115234,45.16397476196289,1.0,175.6038360595703,58.94564437866211,1.0,159.97544860839844,129.5274200439453,1.0,106.00464630126953,121.72676086425781,1.0
2355,104.62162780761719,44.68014144897461,0.9999998807907104,175.6519775390625,59.2486572265625,1.0,159.0100555419922,130.0568389892578,1.0,105.22174072265625,121.08650207519531,1.0
2356,103.98785400390625,45.29168701171875,0.9999998807907104,175.58779907226562,58.950523376464844,1.0,159.8590087890625,129.95628356933594,1.0,105.14688873291016,121.2830810546875,1.0
2357,104.41166687011719,45.13818359375,0.9999998807907104,175.3125762939453,59.165348052978516,1.0,159.10614013671875,130.10601806640625,1.0,105.0716552734375,121.01542663574219,1.0
2358,105.41070556640625,43.93728256225586,0.9999998807907104,175.8540802001953,58.787540435791016,1.0,159.56341552734375,129.3761749267578,1.0,105.43377685546875,120.52911376953125,1.0
2359,106.28406524658203,43.00246047973633,1.0,176.25018310546875,56.96939468383789,1.0,160.04156494140625,128.60963439941406,0.9999998807907104,105.9916000366211,120.91449737548828,1.0
2360,106.55794525146484,43.906742095947266,1.0,176.17562866210938,57.4183349609375,1.0,160.17727661132812,129.51744079589844,1.0,105.82316589355469,121.3535385131836,1.0
2361,105.496337890625,43.0505256652832,0.9999998807907104,174.99644470214844,58.85871887207031,1.0,158.5662078857422,129.69720458984375,1.0,105.88642120361328,121.06175994873047,1.0
2362,105.33319854736328,43.48222732543945,0.9999998807907104,174.7040557861328,59.727542877197266,1.0,157.63772583007812,130.03305053710938,1.0,105.1650619506836,121.4487533569336,1.0
2363,104.0793685913086,45.05497741699219,1.0,174.4170684814453,59.0404052734375,1.0,160.295654296875,129.66831970214844,0.9999998807907104,106.05684661865234,121.77919006347656,1.0
2364,102.68978881835938,45.833641052246094,1.0,174.12835693359375,59.33417510986328,1.0,163.3679962158203,128.8278045654297,1.0,107.36214447021484,123.82907104492188,1.0
2365,100.80193328857422,46.55333709716797,1.0,173.57949829101562,60.25648880004883,1.0,166.26617431640625,126.576904296875,1.0,108.47935485839844,126.9908447265625,1.0
2366,103.51993560791016,45.448272705078125,1.0,175.02337646484375,58.75328826904297,1.0,162.22161865234375,128.46141052246094,1.0,105.92159271240234,121.81917572021484,1.0
2367,104.25447082519531,44.97017288208008,1.0,175.82704162597656,58.402523040771484,1.0,160.16429138183594,129.82211303710938,0.9999998807907104,104.97686767578125,120.16016387939453,1.0
2368,105.13856506347656,45.169639587402344,0.9999998807907104,176.25169372558594,57.79631805419922,1.0,160.04830932617188,129.88482666015625,1.0,105.31491088867188,120.45954895019531,1.0
2369,104.56722259521484,45.50400161743164,0.9999998807907104,175.5395965576172,58.73506546020508,1.0,160.13555908203125,130.6044921875,1.0,105.21249389648438,121.4178466796875,1.0
2370,105.27285766601562,44.87273406982422,0.9999998807907104,175.82412719726562,59.3377571105957,1.0,158.7667999267578,130.7859649658203,1.0,105.24536895751953,121.14216613769531,1.0
2371,103.6468734741211,44.980648040771484,1.0,175.26255798339844,58.951683044433594,1.0,159.72891235351562,130.35707092285156,1.0,105.68002319335938,121.25553131103516,1.0
2372,104.10107421875,44.6641960144043,0.9999998807907104,176.3975067138672,58.32455062866211,1.0,159.23553466796875,130.12261962890625,1.0,105.5558090209961,120.80270385742188,1.0
2373,104.0291976928711,43.338706970214844,1.0,175.9371337890625,57.32574462890625,1.0,159.60867309570312,129.2847137451172,1.0,105.70995330810547,120.91239166259766,1.0
2374,103.89876556396484,43.076377868652344,1.0,175.98318481445312,57.016944885253906,0.9999998807907104,159.77711486816406,129.52552795410156,0.9999998807907104,105.55915832519531,121.14232635498047,1.0
2375,104.67176818847656,43.5290412902832,0.9999998807907104,176.26380920410156,57.90310287475586,1.0,159.42214965820312,130.23789978027344,1.0,105.70155334472656,121.70855712890625,1.0
2376,103.84832000732422,43.906524658203125,1.0,174.8391876220703,58.744842529296875,1.0,159.11875915527344,130.06297302246094,1.0,105.44104766845703,121.4974594116211,1.0
2377,103.4435806274414,43.87615966796875,1.0,175.0178680419922,59.35558319091797,1.0,159.29173278808594,129.692138671875,1.0,106.2991943359375,122.0218734741211,1.0
2378,100.14443969726562,46.1986083984375,1.0,174.76768493652344,59.170833587646484,1.0,164.45054626464844,128.34400939941406,1.0,108.10160827636719,124.65892028808594,1.0
2379,98.60992431640625,46.118263244628906,1.0,173.3010711669922,59.48770523071289,1.0,166.87892150878906,126.18072509765625,1.0,108.4004135131836,127.54151916503906,1.0
2380,97.9842300415039,45.94975280761719,1.0,172.882080078125,59.01951599121094,1.0,166.80245971679688,125.4991455078125,1.0,108.2329330444336,128.0709686279297,1.0
2381,100.7221908569336,45.014076232910156,1.0,175.2495880126953,57.97935485839844,1.0,165.2313995361328,127.26652526855469,1.0,107.68560791015625,124.36468505859375,1.0
2382,101.9754638671875,44.44084167480469,1.0,175.78965759277344,57.333770751953125,0.9999998807907104,160.02951049804688,129.1922607421875,1.0,105.08699798583984,120.89149475097656,1.0
2383,102.26176452636719,44.89701843261719,1.0,176.4668426513672,56.934120178222656,1.0,161.1240234375,129.4760284423828,1.0,105.634033203125,121.7048568725586,1.0
2384,102.87886047363281,44.68867492675781,1.0,176.33627319335938,57.23566436767578,1.0,160.16807556152344,129.49400329589844,1.0,105.17390441894531,121.27825927734375,1.0
2385,102.78291320800781,43.97187423706055,1.0,176.3705291748047,56.89657211303711,1.0,160.33139038085938,129.77073669433594,0.9999998807907104,105.37081909179688,121.09978485107422,1.0
2386,101.57524108886719,45.18917465209961,1.0,175.30955505371094,58.30154037475586,1.0,160.04605102539062,130.22625732421875,0.9999998807907104,105.49728393554688,122.14893341064453,1.0
2387,102.36782836914062,44.01728439331055,1.0,174.73583984375,58.85924530029297,1.0,158.4706268310547,130.30628967285156,1.0,105.18602752685547,121.45768737792969,1.0
2388,101.0108642578125,45.042762756347656,1.0,175.57826232910156,58.310394287109375,1.0,160.36859130859375,129.64866638183594,1.0,105.75443267822266,122.24610900878906,1.0
2389,103.31244659423828,44.69578170776367,1.0,175.8849334716797,57.04620361328125,0.9999998807907104,160.50216674804688,129.62818908691406,1.0,105.97605895996094,122.06941223144531,1.0
2390,103.18553924560547,43.5446662902832,1.0,175.8150634765625,57.298561096191406,1.0,159.32972717285156,129.72244262695312,1.0,105.77926635742188,120.96952819824219,1.0
2391,104.32974243164062,43.32429504394531,1.0,175.89622497558594,57.654998779296875,1.0,158.35768127441406,130.2325439453125,1.0,105.68862915039062,121.11161804199219,1.0
2392,102.79679107666016,44.05314254760742,1.0,175.39254760742188,57.586463928222656,0.9999998807907104,160.8794708251953,128.65003967285156,0.9999998807907104,105.94926452636719,121.17826843261719,1.0
2393,103.73236846923828,44.92412185668945,1.0,174.91163635253906,57.88112258911133,0.9999998807907104,160.9121551513672,129.22804260253906,1.0,106.01701354980469,121.29302978515625,1.0
2394,102.63668823242188,43.88125228881836,1.0,174.33717346191406,57.984291076660156,1.0,160.59799194335938,128.2589874267578,1.0,106.02983856201172,120.96858215332031,1.0
2395,100.73074340820312,45.02249526977539,1.0,174.3043975830078,58.561283111572266,1.0,162.17495727539062,128.12245178222656,1.0,106.64298248291016,122.79258728027344,1.0
2396,99.9852066040039,45.74845886230469,1.0,173.82965087890625,58.40373229980469,1.0,166.013916015625,125.8526611328125,1.0,108.73931884765625,125.18392944335938,1.0
2397,101.2975845336914,45.66865921020508,1.0,174.3862762451172,58.120853424072266,1.0,165.1321258544922,127.17774200439453,1.0,108.05925750732422,124.41195678710938,1.0
2398,102.97189331054688,43.74323272705078,1.0,174.9168701171875,57.699676513671875,1.0,160.15676879882812,127.74656677246094,0.9999998807907104,105.10761260986328,119.6917953491211,1.0
2399,103.09638977050781,43.27757263183594,1.0,175.5637969970703,57.0361213684082,0.9999998807907104,159.6875457763672,128.8070831298828,1.0,105.15242767333984,119.54876708984375,1.0
2400,103.04658508300781,43.509578704833984,1.0,175.84117126464844,57.0975341796875,0.9999998807907104,160.29466247558594,128.9951629638672,0.9999998807907104,105.08306884765625,120.2272720336914,1.0
2401,103.49779510498047,44.16884994506836,1.0,175.52169799804688,56.99760818481445,0.9999998807907104,160.9849853515625,128.56289672851562,0.9999998807907104,105.46730041503906,120.93811798095703,1.0
2402,103.9853286743164,43.29680252075195,1.0,175.7477264404297,58.197898864746094,0.9999998807907104,158.8096923828125,129.99514770507812,1.0,105.04864501953125,120.30725860595703,1.0
2403,102.56416320800781,43.3046875,1.0,175.8148193359375,57.05058670043945,0.9999998807907104,160.18116760253906,129.17271423339844,0.9999998807907104,105.26019287109375,120.51514434814453,1.0
2404,102.29821014404297,43.87522506713867,1.0,175.69874572753906,57.067562103271484,0.9999998807907104,159.9257049560547,129.7536163330078,0.9999998807907104,105.20193481445312,120.93484497070312,1.0
2405,102.60606384277344,43.210758209228516,1.0,176.13385009765625,57.12626647949219,0.9999998807907104,159.6257781982422,129.92274475097656,0.9999998807907104,105.83956909179688,120.82772827148438,1.0
2406,101.8446273803711,44.756629943847656,1.0,176.4864959716797,56.73506546020508,1.0,161.8616485595703,129.4869384765625,1.0,106.13516998291016,121.64218139648438,1.0
2407,102.59080505371094,43.68757247924805,1.0,176.71498107910156,56.95497131347656,1.0,160.6519317626953,129.9243621826172,1.0,106.25387573242188,121.05386352539062,1.0
2408,101.87525177001953,42.584835052490234,1.0,176.3199920654297,56.227298736572266,1.0,160.51177978515625,129.32183837890625,0.9999998807907104,105.8797607421875,121.151123046875,1.0
2409,100.49819946289062,43.78602600097656,1.0,176.5709228515625,56.32892990112305,1.0,160.86416625976562,129.86793518066406,1.0,105.91230773925781,121.79264068603516,1.0
2410,99.56338500976562,44.152217864990234,1.0,176.17909240722656,56.62574768066406,0.9999998807907104,160.4999237060547,130.13502502441406,1.0,105.92859649658203,122.69680786132812,1.0
2411,99.06197357177734,44.848812103271484,1.0,176.3052978515625,57.724369049072266,1.0,161.07223510742188,130.927490234375,1.0,106.27527618408203,124.32757568359375,1.0
2412,98.7021713256836,45.28408432006836,1.0,176.3984832763672,56.909759521484375,0.9999998807907104,161.756103515625,131.15866088867188,1.0,106.45600128173828,124.06407928466797,1.0
2413,99.22186279296875,45.0707893371582,1.0,176.33078002929688,57.273536682128906,1.0,161.06051635742188,130.9977569580078,1.0,105.89646911621094,124.4621810913086,1.0
2414,98.50003051757812,44.7337646484375,1.0,176.41648864746094,57.04336929321289,0.9999998807907104,161.2200469970703,130.6787109375,1.0,106.1565170288086,124.32322692871094,1.0
2415,99.27261352539062,43.55156326293945,1.0,176.54591369628906,56.080963134765625,1.0,162.77198791503906,129.48654174804688,1.0,106.454833984375,123.73812866210938,1.0
2416,100.2807388305664,43.60196304321289,1.0,177.5889892578125,56.275657653808594,1.0,163.4438934326172,129.67507934570312,1.0,106.9011001586914,124.05187225341797,1.0
2417,100.65160369873047,43.15440368652344,1.0,177.75807189941406,55.12934875488281,1.0,164.8598175048828,129.23876953125,1.0,107.85993194580078,124.30670928955078,1.0
2418,99.28376007080078,43.61302185058594,1.0,177.41653442382812,55.329219818115234,1.0,165.96009826660156,128.41773986816406,1.0,108.66151428222656,125.92406463623047,1.0
2419,99.17644500732422,43.58796310424805,1.0,176.75816345214844,56.13460922241211,1.0,166.25503540039062,127.83845520019531,1.0,108.42445373535156,126.31021881103516,1.0
2420,98.90100860595703,44.476497650146484,1.0,176.72242736816406,55.57671356201172,1.0,166.82737731933594,127.8711166381836,1.0,108.1404037475586,126.96540069580078,1.0
2421,98.95538330078125,43.565284729003906,1.0,176.6823272705078,55.27050018310547,1.0,167.0862579345703,127.13632202148438,1.0,107.9452133178711,126.72510528564453,1.0
2422,98.96207427978516,44.70817184448242,1.0,177.11846923828125,55.64468002319336,1.0,166.08297729492188,128.20114135742188,1.0,107.92012023925781,126.64922332763672,1.0
2423,99.4978256225586,44.054969787597656,1.0,177.58895874023438,55.35052490234375,1.0,164.97088623046875,128.7539825439453,1.0,106.91139221191406,125.52130889892578,1.0
2424,99.29936981201172,43.25971984863281,1.0,176.58018493652344,55.242950439453125,1.0,161.61962890625,129.2610321044922,1.0,104.91941833496094,123.11424255371094,1.0
2425,99.28773498535156,42.69495391845703,1.0,176.75958251953125,55.46479034423828,1.0,160.82113647460938,129.603759765625,1.0,104.76968383789062,122.37745666503906,1.0
2426,100.23506927490234,42.757041931152344,1.0,177.48472595214844,55.00876998901367,1.0,161.08421325683594,129.7819366455078,1.0,105.62599182128906,122.7059097290039,1.0
2427,100.72154235839844,43.18818283081055,1.0,177.7079315185547,55.30539321899414,1.0,161.72576904296875,129.59835815429688,1.0,105.60631561279297,122.33248901367188,1.0
2428,100.91529846191406,42.339210510253906,1.0,177.18862915039062,55.91845703125,1.0,161.12379455566406,129.2246856689453,1.0,105.59223175048828,121.67389678955078,1.0
2429,100.84688568115234,41.66716766357422,1.0,176.88165283203125,55.392032623291016,1.0,160.94900512695312,128.99229431152344,0.9999998807907104,105.51983642578125,121.36641693115234,1.0
2430,102.14920806884766,41.474239349365234,1.0,177.15609741210938,55.35157012939453,1.0,161.99227905273438,128.1978302001953,0.9999998807907104,105.85932159423828,120.74589538574219,1.0
2431,102.24527740478516,41.6782112121582,1.0,177.4652099609375,54.7243766784668,1.0,163.10179138183594,128.13238525390625,0.9999998807907104,106.1880111694336,120.82733917236328,1.0
2432,102.06755828857422,40.92271041870117,1.0,177.52012634277344,55.31244659423828,1.0,161.55552673339844,127.91966247558594,1.0,106.43318176269531,120.23356628417969,1.0
2433,102.14910888671875,39.934906005859375,1.0,177.14305114746094,54.04164123535156,1.0,161.26193237304688,126.75973510742188,1.0,106.97228240966797,119.44036865234375,1.0
2434,101.96160888671875,39.87742614746094,1.0,177.77780151367188,53.67714309692383,1.0,161.54588317871094,126.44640350341797,1.0,107.50025939941406,118.96678161621094,1.0
2435,103.04412078857422,40.22483825683594,1.0,177.29298400878906,53.22268295288086,1.0,162.96597290039062,127.13626098632812,1.0,107.29650115966797,119.4360122680664,1.0
2436,103.3746109008789,39.7430419921875,0.9999998807907104,177.73130798339844,54.60506057739258,1.0,161.93283081054688,127.11445617675781,1.0,107.74593353271484,119.0407485961914,1.0
2437,103.34068298339844,39.70570755004883,0.9999998807907104,177.2914581298828,53.31021499633789,1.0,161.3399658203125,126.76864624023438,1.0,107.53903198242188,118.90866088867188,1.0
2438,103.05146789550781,38.757484436035156,0.9999998807907104,177.20106506347656,53.19886016845703,1.0,160.87698364257812,126.19586181640625,1.0,107.37353515625,118.02654266357422,1.0
2439,104.78177642822266,37.98553466796875,0.9999998807907104,177.03884887695312,52.931861877441406,1.0,160.7601776123047,125.71376037597656,1.0,107.3722152709961,117.75862121582031,1.0
2440,103.26988983154297,37.81501007080078,1.0,177.4072723388672,52.172664642333984,1.0,160.87608337402344,125.19564819335938,1.0,107.25128173828125,117.24381256103516,1.0
2441,102.61309814453125,38.31753921508789,1.0,177.1878204345703,52.04753875732422,1.0,161.41403198242188,125.33219909667969,1.0,107.56462097167969,117.2959976196289,1.0
2442,102.79805755615234,37.66325378417969,1.0,178.72499084472656,51.140132904052734,1.0,161.85031127929688,124.5461654663086,1.0,108.33168029785156,116.53996276855469,1.0
2443,101.00289154052734,37.160987854003906,1.0,177.68792724609375,49.2376708984375,1.0,160.66090393066406,123.55855560302734,1.0,108.2101821899414,116.34580993652344,1.0
2444,99.93903350830078,37.973514556884766,1.0,177.1377410888672,50.41253662109375,1.0,160.5872802734375,123.85855865478516,0.9999998807907104,107.64696502685547,117.04438018798828,1.0
2445,100.13021087646484,37.93840026855469,1.0,177.58612060546875,50.17464065551758,1.0,160.468994140625,124.27561950683594,0.9999998807907104,107.95238494873047,117.27571105957031,1.0
2446,99.69310760498047,37.43723678588867,1.0,176.86569213867188,49.339569091796875,1.0,159.91294860839844,123.05254364013672,0.9999998807907104,107.64004516601562,116.18226623535156,1.0
2447,100.8996810913086,36.61272048950195,1.0,177.73681640625,50.56245040893555,1.0,160.38201904296875,123.52774810791016,0.9999998807907104,107.78589630126953,115.76353454589844,1.0
2448,99.0920181274414,36.92130661010742,1.0,175.6923828125,49.08491134643555,0.9999998807907104,159.63792419433594,121.7164306640625,0.9999997615814209,107.18334197998047,115.58838653564453,1.0
2449,90.32730865478516,34.387821197509766,0.9999998807907104,166.96661376953125,42.744056701660156,1.0,159.25787353515625,112.85657501220703,1.0,103.54376220703125,111.4250259399414,0.9999998807907104
2450,90.01721954345703,33.10426330566406,0.9999998807907104,164.78933715820312,41.999996185302734,1.0,153.61207580566406,115.72419738769531,1.0,102.97415161132812,113.06511688232422,1.0
2451,91.3601303100586,33.93635559082031,0.9999998807907104,163.953857421875,42.31017303466797,1.0,153.7683563232422,115.14759063720703,1.0,102.60292053222656,113.26374053955078,1.0
2452,91.77550506591797,33.99648666381836,1.0,164.6847381591797,42.85717010498047,1.0,154.47828674316406,114.99829864501953,1.0,102.91840362548828,113.43216705322266,1.0
2453,91.79765319824219,35.9955940246582,1.0,163.5718231201172,44.26521682739258,1.0,155.09315490722656,117.31312561035156,1.0,103.83015441894531,114.5970230102539,1.0
2454,92.75127410888672,36.08619689941406,1.0,163.98953247070312,44.69308090209961,1.0,154.40855407714844,117.81595611572266,1.0,104.33802795410156,115.10277557373047,1.0
2455,92.67445373535156,37.69288635253906,0.9999998807907104,163.26016235351562,45.41010665893555,1.0,153.79832458496094,119.2443618774414,1.0,103.47941589355469,115.39151000976562,1.0
2456,94.10633087158203,38.38323974609375,0.9999998807907104,163.87832641601562,47.326324462890625,1.0,154.028076171875,120.57966613769531,1.0,104.3641128540039,116.87987518310547,1.0
2457,93.8954849243164,39.93687438964844,0.9999997615814209,164.56072998046875,48.11672592163086,1.0,155.3908233642578,119.53882598876953,1.0,101.99984741210938,116.38713836669922,1.0
2458,93.61275482177734,40.4998664855957,0.9999997615814209,160.43289184570312,45.71242904663086,0.9999998807907104,153.9226837158203,120.57656860351562,0.9999998807907104,102.85124969482422,117.14216613769531,1.0
2459,94.77978515625,39.952857971191406,0.9999997615814209,166.83200073242188,53.675804138183594,1.0,154.50486755371094,119.7597885131836,1.0,103.60935974121094,117.18122100830078,1.0
2460,94.14703369140625,40.68537521362305,0.9999998807907104,165.62562561035156,51.56467819213867,1.0,154.53440856933594,119.9278793334961,1.0,103.33463287353516,117.4217300415039,1.0
2461,94.66047668457031,40.89894104003906,0.9999998807907104,163.41159057617188,48.28309631347656,1.0,154.0164794921875,121.29911804199219,0.9999998807907104,104.60467529296875,118.86119079589844,1.0
2462,94.24715423583984,41.200016021728516,0.9999998807907104,165.970458984375,52.423606872558594,1.0,154.5380859375,120.88157653808594,1.0,103.41934204101562,118.69139099121094,1.0
2463,95.46562194824219,41.291812896728516,0.9999998807907104,162.99879455566406,48.144508361816406,1.0,153.1256103515625,122.51624298095703,1.0,103.13349914550781,118.97593688964844,1.0
2464,94.71231842041016,42.4732666015625,0.9999998807907104,163.3193817138672,49.07011795043945,1.0,152.83584594726562,123.69940948486328,1.0,102.70294189453125,120.19133758544922,1.0
2465,94.47467041015625,42.30768585205078,0.9999998807907104,163.4122314453125,49.499351501464844,1.0,153.6620330810547,122.82048034667969,1.0,102.9686508178711,120.88395690917969,1.0
2466,95.32671356201172,42.344879150390625,0.9999998807907104,163.34442138671875,49.22061538696289,1.0,153.06967163085938,124.0403060913086,1.0,102.24275207519531,120.91427612304688,1.0
2467,95.2797622680664,42.949501037597656,0.9999998807907104,162.778564453125,49.01713562011719,1.0,152.83753967285156,124.83924865722656,1.0,102.31654357910156,121.65887451171875,1.0
